model,top_k,cost_bps,period,months,strategy_total_return,benchmark_total_return,strategy_cagr,benchmark_cagr,excess_cagr,strategy_volatility,strategy_sharpe_rf0,strategy_max_drawdown,benchmark_max_drawdown,active_hit_rate,information_ratio,beta_to_benchmark,annualized_alpha_rf0,average_monthly_turnover
baseline_mlp_blend_50,5,25.0,validation,24,0.3615739386271557,0.08698189041321247,0.166865004457309,0.04258423660307309,0.12428076785423592,0.3869987028894789,0.5832650505410101,-0.3147361432916408,-0.08239866000360974,0.5,0.46327450849322427,0.35545881465488804,0.23102335086441905,0.5333333333333333
baseline_mlp_blend_50,5,25.0,holdout_2024,12,0.28887025101384634,-0.013699490369203038,0.28887025101384634,-0.013699490369203038,0.3025697413830494,0.27024234634034616,1.0706967282369575,-0.0961117146959728,-0.07702368625268208,0.6666666666666666,1.1549412653699724,0.7953154046421358,0.340108847281108,0.5666666666666668
baseline_mlp_blend_50,5,25.0,holdout_2025_2026,18,0.08937963471714516,-0.12280852134116271,0.05873231286820957,-0.08364672551481533,0.1423790383830249,0.476054526530836,0.3446207720381263,-0.3609218015772717,-0.34737666250868915,0.6111111111111112,0.5217802036014034,0.8840198318782007,0.2368251404137971,0.5555555555555556
online_best,5,25.0,validation,24,0.21462866080866316,0.08698189041321247,0.1021019285023792,0.04258423660307309,0.05951769189930611,0.3891551891662911,0.44418326204802366,-0.3537438412868239,-0.08239866000360974,0.5,0.31788478243579077,-0.18505380332299914,0.19705672774173189,0.525
online_best,5,25.0,holdout_2024,12,0.5484902604333464,-0.013699490369203038,0.5484902604333464,-0.013699490369203038,0.5621897508025494,0.2435903671855838,1.9370497429513256,-0.08506133195710641,-0.07702368625268208,0.8333333333333334,2.2985454681457473,1.221681898228586,0.6050464791670196,0.5500000000000002
online_best,5,25.0,holdout_2025_2026,18,0.26452720204396485,-0.12280852134116271,0.16937045653638894,-0.08364672551481533,0.25301718205120427,0.22819028509094164,0.7951433368593566,-0.1453583001637102,-0.34737666250868915,0.7222222222222222,1.0396223823079946,0.49567969496163805,0.23106935412697238,0.6666666666666666
online_soft,5,25.0,validation,24,0.3346331571170691,0.08698189041321247,0.15526324148094872,0.04258423660307309,0.11267900487787563,0.35215625898896136,0.5777363988469367,-0.314736143291641,-0.08239866000360974,0.4166666666666667,0.43822121710027584,0.053844876396647354,0.22061470787829007,0.5666666666666668
online_soft,5,25.0,holdout_2024,12,0.7470408571637377,-0.013699490369203038,0.7470408571637377,-0.013699490369203038,0.7607403475329407,0.5041257347556372,1.3267438199550803,-0.08884271784706965,-0.07702368625268208,0.5833333333333334,1.3680649967141905,0.9061946758966449,0.9317512310743128,0.5333333333333334
online_soft,5,25.0,holdout_2025_2026,18,0.5617600210369751,-0.12280852134116271,0.34609651801415664,-0.08364672551481533,0.429743243528972,0.3723267801910362,0.9787403997899137,-0.19584643093114962,-0.34737666250868915,0.6666666666666666,1.2116299241387256,0.6438565933466048,0.4837144796352624,0.5555555555555556
cap300_composite,5,100.0,validation,24,-0.0774766908387674,0.08698189041321247,-0.039519230197068156,0.04258423660307309,-0.08210346680014124,0.41415586602671534,0.11081441686618188,-0.3630155490921382,-0.08239866000360974,0.375,0.0016230754748938596,-0.32166208225968496,0.06213575907047231,0.5666666666666667
cap300_composite,5,100.0,holdout_2024,12,0.26158240497542806,-0.013699490369203038,0.26158240497542806,-0.013699490369203038,0.2752818953446311,0.4106029861999573,0.7426414824460518,-0.16327579564415318,-0.07702368625268208,0.5,0.8456784465377982,1.9315926535224255,0.37396025622579354,0.4833333333333334
cap300_composite,5,100.0,holdout_2025_2026,18,-0.11798689387322903,-0.12280852134116271,-0.08029186976784619,-0.08364672551481533,0.003354855746969143,0.8182831492605744,0.22543579994229182,-0.5970915493247773,-0.34737666250868915,0.5,0.33156118090656084,1.6339133503353749,0.3157803790733078,0.5555555555555557
mlp_rank,5,100.0,validation,24,0.24427834614048738,0.08698189041321247,0.11547225251930282,0.04258423660307309,0.07288801591622973,0.24752072456451765,0.5539064298756599,-0.201359768373496,-0.08239866000360974,0.4583333333333333,0.34656600855160496,-0.13137341927022728,0.15280201945495975,0.5333333333333333
mlp_rank,5,100.0,holdout_2024,12,0.48108251573831273,-0.013699490369203038,0.48108251573831273,-0.013699490369203038,0.49478200610751577,0.2454938802653224,1.7362158791772562,-0.08806133195710619,-0.07702368625268208,0.6666666666666666,2.058792130028073,1.2220604518539981,0.5360634585951809,0.5000000000000001
mlp_rank,5,100.0,holdout_2025_2026,18,0.1568021100045205,-0.12280852134116271,0.10197746824300413,-0.08364672551481533,0.18562419375781947,0.22764717741500176,0.533474590395234,-0.16744120577423727,-0.34737666250868915,0.6666666666666666,0.7810360837451944,0.49697332013682494,0.1604885733998469,0.6666666666666666
baseline_mlp_blend_50,5,100.0,validation,24,0.23778056350351529,0.08698189041321247,0.11255586983464139,0.04258423660307309,0.0699716332315683,0.38704803820750977,0.45917509057326344,-0.32687831154381475,-0.08239866000360974,0.5,0.34008917617130147,0.35789859173500077,0.1740605009721583,0.5333333333333333
baseline_mlp_blend_50,5,100.0,holdout_2024,12,0.22517478072309305,-0.013699490369203038,0.22517478072309305,-0.013699490369203038,0.2388742710922961,0.2723766308035691,0.8750662468895042,-0.0991117146959728,-0.07702368625268208,0.6666666666666666,0.9487837675110967,0.7927385177939625,0.27488278329191096,0.5666666666666668
baseline_mlp_blend_50,5,100.0,holdout_2025_2026,18,0.010812121611450287,-0.12280852134116271,0.007195153992946235,-0.08364672551481533,0.09084187950776157,0.4751100250279655,0.24006708437395674,-0.37452153602033633,-0.34737666250868915,0.6111111111111112,0.4046606220692968,0.8832183789551081,0.1773659150402933,0.5555555555555556
online_best,5,100.0,validation,24,0.1061051238253774,0.08698189041321247,0.05171532451770311,0.04258423660307309,0.00913108791463002,0.38849196622269194,0.3233174229780563,-0.3630155490921382,-0.08239866000360974,0.4166666666666667,0.20054856371363264,-0.18476354791513833,0.14249591984666066,0.525
online_best,5,100.0,holdout_2024,12,0.47618036060134794,-0.013699490369203038,0.47618036060134794,-0.013699490369203038,0.489879850970551,0.24333078347174672,1.735689385931283,-0.08806133195710619,-0.07702368625268208,0.6666666666666666,2.067665962144065,1.2272351767375211,0.5303846180277234,0.5500000000000002
online_best,5,100.0,holdout_2025_2026,18,0.1568021100045205,-0.12280852134116271,0.10197746824300413,-0.08364672551481533,0.18562419375781947,0.22764717741500176,0.533474590395234,-0.16744120577423727,-0.34737666250868915,0.6666666666666666,0.7810360837451944,0.49697332013682494,0.1604885733998469,0.6666666666666666
online_soft,5,100.0,validation,24,0.2060229583517803,0.08698189041321247,0.09819076591991993,0.04258423660307309,0.05560652931684684,0.35222047267459333,0.4328353992090042,-0.3257630937560384,-0.08239866000360974,0.375,0.2970215061304617,0.058494598677246976,0.1605362124939902,0.5666666666666668
